fecha,producto_id,categoria,tipo_demanda,ventas_diarias,promocion_activa,campana_marketing
2025-08-14,47,Belleza,Constante,71,Ninguna,Ninguna
2025-08-15,47,Belleza,Constante,76,Ninguna,Ninguna
2025-08-16,47,Belleza,Constante,68,Ninguna,Ninguna
2025-08-17,47,Belleza,Constante,78,Ninguna,Ninguna
2025-08-18,47,Belleza,Constante,73,Ninguna,Ninguna
2025-08-19,47,Belleza,Constante,65,Ninguna,Ninguna
2025-08-20,47,Belleza,Constante,72,Ninguna,Ninguna
2025-08-21,47,Belleza,Constante,71,Ninguna,Ninguna
2025-08-22,47,Belleza,Constante,77,Ninguna,Ninguna
2025-08-23,47,Belleza,Constante,83,Ninguna,Ninguna
2025-08-24,47,Belleza,Constante,76,Ninguna,Ninguna
2025-08-25,47,Belleza,Constante,62,Ninguna,Ninguna
2025-08-26,47,Belleza,Constante,67,Ninguna,Ninguna
2025-08-27,47,Belleza,Constante,61,Ninguna,Ninguna
2025-08-28,47,Belleza,Constante,79,Ninguna,Ninguna
2025-08-29,47,Belleza,Constante,66,Ninguna,Ninguna
2025-08-30,47,Belleza,Constante,82,Ninguna,Ninguna
2025-08-31,47,Belleza,Constante,83,Ninguna,Ninguna
2025-09-01,47,Belleza,Constante,70,Ninguna,Ninguna
2025-09-02,47,Belleza,Constante,69,Ninguna,Ninguna
2025-09-03,47,Belleza,Constante,69,Ninguna,Ninguna
2025-09-04,47,Belleza,Constante,77,Ninguna,Ninguna
2025-09-05,47,Belleza,Constante,71,Ninguna,Ninguna
2025-09-06,47,Belleza,Constante,103,Ninguna,Ninguna
2025-09-07,47,Belleza,Constante,92,Ninguna,Ninguna
2025-09-08,47,Belleza,Constante,67,Ninguna,Ninguna
2025-09-09,47,Belleza,Constante,66,Ninguna,Ninguna
2025-09-10,47,Belleza,Constante,69,Ninguna,Ninguna
2025-09-11,47,Belleza,Constante,77,Ninguna,Ninguna
2025-09-12,47,Belleza,Constante,68,Ninguna,Ninguna
2025-09-13,47,Belleza,Constante,71,Ninguna,Ninguna
2025-09-14,47,Belleza,Constante,84,Ninguna,Ninguna
2025-09-15,47,Belleza,Constante,71,Ninguna,Ninguna
2025-09-16,47,Belleza,Constante,64,Ninguna,Ninguna
2025-09-17,47,Belleza,Constante,65,Ninguna,Ninguna
2025-09-18,47,Belleza,Constante,74,Ninguna,Ninguna
2025-09-19,47,Belleza,Constante,67,Ninguna,Ninguna
2025-09-20,47,Belleza,Constante,100,Ninguna,Ninguna
2025-09-21,47,Belleza,Constante,83,Ninguna,Ninguna
2025-09-22,47,Belleza,Constante,68,Ninguna,Ninguna
2025-09-23,47,Belleza,Constante,73,Ninguna,Ninguna
2025-09-24,47,Belleza,Constante,64,Ninguna,Ninguna
2025-09-25,47,Belleza,Constante,70,Ninguna,Ninguna
2025-09-26,47,Belleza,Constante,60,Ninguna,Ninguna
2025-09-27,47,Belleza,Constante,73,Ninguna,Ninguna
2025-09-28,47,Belleza,Constante,90,Ninguna,Ninguna
2025-09-29,47,Belleza,Constante,65,Ninguna,Ninguna
2025-09-30,47,Belleza,Constante,65,Ninguna,Ninguna
2025-10-01,47,Belleza,Constante,72,Ninguna,Ninguna
2025-10-02,47,Belleza,Constante,74,Ninguna,Ninguna
2025-10-03,47,Belleza,Constante,59,Ninguna,Ninguna
2025-10-04,47,Belleza,Constante,86,Ninguna,Ninguna
2025-10-05,47,Belleza,Constante,88,Ninguna,Ninguna
2025-10-06,47,Belleza,Constante,75,Ninguna,Ninguna
2025-10-07,47,Belleza,Constante,69,Ninguna,Ninguna
2025-10-08,47,Belleza,Constante,64,Ninguna,Ninguna
2025-10-09,47,Belleza,Constante,71,Ninguna,Ninguna
2025-10-10,47,Belleza,Constante,74,Ninguna,Ninguna
2025-10-11,47,Belleza,Constante,74,Ninguna,Ninguna
2025-10-12,47,Belleza,Constante,91,Ninguna,Ninguna
2025-10-13,47,Belleza,Constante,79,Ninguna,Ninguna
2025-10-14,47,Belleza,Constante,75,Ninguna,Ninguna
2025-10-15,47,Belleza,Constante,69,Ninguna,Ninguna
2025-10-16,47,Belleza,Constante,64,Ninguna,Ninguna
2025-10-17,47,Belleza,Constante,56,Ninguna,Ninguna
2025-10-18,47,Belleza,Constante,75,Ninguna,Ninguna
2025-10-19,47,Belleza,Constante,91,Ninguna,Ninguna
2025-10-20,47,Belleza,Constante,62,Ninguna,Ninguna
2025-10-21,47,Belleza,Constante,70,Ninguna,Ninguna
2025-10-22,47,Belleza,Constante,58,Ninguna,Ninguna
2025-10-23,47,Belleza,Constante,69,Ninguna,Ninguna
2025-10-24,47,Belleza,Constante,73,Ninguna,Ninguna
2025-10-25,47,Belleza,Constante,79,Ninguna,Ninguna
2025-10-26,47,Belleza,Constante,74,Ninguna,Ninguna
2025-10-27,47,Belleza,Constante,77,Ninguna,Ninguna
2025-10-28,47,Belleza,Constante,68,Ninguna,Ninguna
2025-10-29,47,Belleza,Constante,64,Ninguna,Ninguna
2025-10-30,47,Belleza,Constante,70,Ninguna,Ninguna
2025-10-31,47,Belleza,Constante,64,Ninguna,Ninguna
2025-11-01,47,Belleza,Constante,87,Ninguna,Ninguna
2025-11-02,47,Belleza,Constante,79,Ninguna,Ninguna
2025-11-03,47,Belleza,Constante,75,Ninguna,Ninguna
2025-11-04,47,Belleza,Constante,71,Ninguna,Ninguna
2025-11-05,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-06,47,Belleza,Constante,72,Ninguna,Ninguna
2025-11-07,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-08,47,Belleza,Constante,82,Ninguna,Ninguna
2025-11-09,47,Belleza,Constante,83,Ninguna,Ninguna
2025-11-10,47,Belleza,Constante,72,Ninguna,Ninguna
2025-11-11,47,Belleza,Constante,71,Ninguna,Ninguna
2025-11-12,47,Belleza,Constante,62,Ninguna,Ninguna
2025-11-13,47,Belleza,Constante,71,Ninguna,Ninguna
2025-11-14,47,Belleza,Constante,68,Ninguna,Ninguna
2025-11-15,47,Belleza,Constante,78,Ninguna,Ninguna
2025-11-16,47,Belleza,Constante,86,Ninguna,Ninguna
2025-11-17,47,Belleza,Constante,71,Ninguna,Ninguna
2025-11-18,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-19,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-20,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-21,47,Belleza,Constante,67,Ninguna,Ninguna
2025-11-22,47,Belleza,Constante,85,Ninguna,Ninguna
2025-11-23,47,Belleza,Constante,81,Ninguna,Ninguna
2025-11-24,47,Belleza,Constante,66,Ninguna,Ninguna
2025-11-25,47,Belleza,Constante,58,Ninguna,Ninguna
2025-11-26,47,Belleza,Constante,65,Ninguna,Ninguna
2025-11-27,47,Belleza,Constante,66,Ninguna,Ninguna
2025-11-28,47,Belleza,Constante,63,Ninguna,Ninguna
2025-11-29,47,Belleza,Constante,89,Ninguna,Ninguna
2025-11-30,47,Belleza,Constante,93,Ninguna,Ninguna
2018-07-01,48,Deportes,Estacional,49,Ninguna,Ninguna
2018-07-02,48,Deportes,Estacional,54,Ninguna,Ninguna
2018-07-03,48,Deportes,Estacional,56,Ninguna,Ninguna
2018-07-04,48,Deportes,Estacional,47,Ninguna,Ninguna
2018-07-05,48,Deportes,Estacional,55,Ninguna,Ninguna
2018-07-06,48,Deportes,Estacional,80,Ninguna,Ninguna
2018-07-07,48,Deportes,Estacional,114,Ninguna,Ninguna
2018-07-08,48,Deportes,Estacional,94,Ninguna,Ninguna
2018-07-09,48,Deportes,Estacional,52,Ninguna,Ninguna
2018-07-10,48,Deportes,Estacional,74,Ninguna,Ninguna
2018-07-11,48,Deportes,Estacional,55,Ninguna,Ninguna
2018-07-12,48,Deportes,Estacional,68,Ninguna,Ninguna
2018-07-13,48,Deportes,Estacional,75,Ninguna,Ninguna
2018-07-14,48,Deportes,Estacional,156,Ninguna,Ninguna
2018-07-15,48,Deportes,Estacional,142,Ninguna,Ninguna
2018-07-16,48,Deportes,Estacional,115,Ninguna,Ninguna
2018-07-17,48,Deportes,Estacional,101,Ninguna,Ninguna
2018-07-18,48,Deportes,Estacional,59,Ninguna,Ninguna
2018-07-19,48,Deportes,Estacional,88,Ninguna,Ninguna
2018-07-20,48,Deportes,Estacional,74,Ninguna,Ninguna
2018-07-21,48,Deportes,Estacional,152,Ninguna,Ninguna
2018-07-22,48,Deportes,Estacional,96,Ninguna,Ninguna
2018-07-23,48,Deportes,Estacional,112,Ninguna,Ninguna
2018-07-24,48,Deportes,Estacional,118,Ninguna,Ninguna
2018-07-25,48,Deportes,Estacional,128,Ninguna,Ninguna
2018-07-26,48,Deportes,Estacional,145,Ninguna,Ninguna
2018-07-27,48,Deportes,Estacional,125,Ninguna,Ninguna
2018-07-28,48,Deportes,Estacional,190,Ninguna,Ninguna
2018-07-29,48,Deportes,Estacional,151,Ninguna,Ninguna
2018-07-30,48,Deportes,Estacional,156,Ninguna,Ninguna
2018-07-31,48,Deportes,Estacional,169,Ninguna,Ninguna
2018-08-01,48,Deportes,Estacional,130,Ninguna,Ninguna
2018-08-02,48,Deportes,Estacional,129,Ninguna,Ninguna
2018-08-03,48,Deportes,Estacional,93,Ninguna,Ninguna
2018-08-04,48,Deportes,Estacional,113,Ninguna,Ninguna
2018-08-05,48,Deportes,Estacional,199,Ninguna,Ninguna
2018-08-06,48,Deportes,Estacional,135,Ninguna,Ninguna
2018-08-07,48,Deportes,Estacional,114,Ninguna,Ninguna
2018-08-08,48,Deportes,Estacional,121,Ninguna,Ninguna
2018-08-09,48,Deportes,Estacional,133,Ninguna,Ninguna
2018-08-10,48,Deportes,Estacional,158,Ninguna,Ninguna
2018-08-11,48,Deportes,Estacional,128,Ninguna,Ninguna
2018-08-12,48,Deportes,Estacional,217,Ninguna,Ninguna
2018-08-13,48,Deportes,Estacional,146,Ninguna,Ninguna
2018-08-14,48,Deportes,Estacional,114,Ninguna,Ninguna
2018-08-15,48,Deportes,Estacional,125,Ninguna,Ninguna
2018-08-16,48,Deportes,Estacional,118,Ninguna,Ninguna
2018-08-17,48,Deportes,Estacional,110,Ninguna,Ninguna
2018-08-18,48,Deportes,Estacional,147,Ninguna,Ninguna
2018-08-19,48,Deportes,Estacional,229,Ninguna,Ninguna
2018-08-20,48,Deportes,Estacional,112,Ninguna,Ninguna
2018-08-21,48,Deportes,Estacional,140,Ninguna,Ninguna
2018-08-22,48,Deportes,Estacional,136,Ninguna,Ninguna
2018-08-23,48,Deportes,Estacional,165,Ninguna,Ninguna
2018-08-24,48,Deportes,Estacional,149,Ninguna,Ninguna
2018-08-25,48,Deportes,Estacional,198,Ninguna,Ninguna
2018-08-26,48,Deportes,Estacional,243,Ninguna,Ninguna
2018-08-27,48,Deportes,Estacional,161,Ninguna,Ninguna
2018-08-28,48,Deportes,Estacional,264,Ninguna,Ninguna
2018-08-29,48,Deportes,Estacional,195,Ninguna,Ninguna
2018-08-30,48,Deportes,Estacional,155,Ninguna,Ninguna
2018-08-31,48,Deportes,Estacional,205,Ninguna,Ninguna
2018-09-01,48,Deportes,Estacional,129,Ninguna,Ninguna
2018-09-02,48,Deportes,Estacional,232,Ninguna,Ninguna
2018-09-03,48,Deportes,Estacional,116,Ninguna,Ninguna
2018-09-04,48,Deportes,Estacional,75,Ninguna,Ninguna
2018-09-05,48,Deportes,Estacional,103,Ninguna,Ninguna
2018-09-06,48,Deportes,Estacional,112,Ninguna,Ninguna
2018-09-07,48,Deportes,Estacional,110,Ninguna,Ninguna
2018-09-08,48,Deportes,Estacional,138,Ninguna,Ninguna
2018-09-09,48,Deportes,Estacional,161,Ninguna,Ninguna
2018-09-10,48,Deportes,Estacional,93,Ninguna,Ninguna
2018-09-11,48,Deportes,Estacional,89,Ninguna,Ninguna
2018-09-12,48,Deportes,Estacional,95,Ninguna,Ninguna
2018-09-13,48,Deportes,Estacional,92,Ninguna,Ninguna
2018-09-14,48,Deportes,Estacional,97,Ninguna,Ninguna
2018-09-15,48,Deportes,Estacional,175,Ninguna,Ninguna
2018-09-16,48,Deportes,Estacional,180,Ninguna,Ninguna
2018-09-17,48,Deportes,Estacional,120,Ninguna,Ninguna
2018-09-18,48,Deportes,Estacional,145,Ninguna,Ninguna
2018-09-19,48,Deportes,Estacional,109,Ninguna,Ninguna
2018-09-20,48,Deportes,Estacional,92,Ninguna,Ninguna
2018-09-21,48,Deportes,Estacional,132,Ninguna,Ninguna
2018-09-22,48,Deportes,Estacional,159,Ninguna,Ninguna
2018-09-23,48,Deportes,Estacional,152,Ninguna,Ninguna
2018-09-24,48,Deportes,Estacional,89,Ninguna,Ninguna
2018-09-25,48,Deportes,Estacional,176,Ninguna,Ninguna
2018-09-26,48,Deportes,Estacional,147,Ninguna,Ninguna
2018-09-27,48,Deportes,Estacional,104,Ninguna,Ninguna
2018-09-28,48,Deportes,Estacional,133,Ninguna,Ninguna
2018-09-29,48,Deportes,Estacional,132,Ninguna,Ninguna
2018-09-30,48,Deportes,Estacional,160,Ninguna,Ninguna
2018-10-01,48,Deportes,Estacional,118,Ninguna,Ninguna
2018-10-02,48,Deportes,Estacional,108,Ninguna,Ninguna
2018-10-03,48,Deportes,Estacional,118,Ninguna,Ninguna
2018-10-04,48,Deportes,Estacional,103,Ninguna,Ninguna
2018-10-05,48,Deportes,Estacional,118,Ninguna,Ninguna
2018-10-06,48,Deportes,Estacional,191,Ninguna,Ninguna
2018-10-07,48,Deportes,Estacional,155,Ninguna,Ninguna
2018-10-08,48,Deportes,Estacional,104,Ninguna,Ninguna
2018-10-09,48,Deportes,Estacional,146,Ninguna,Ninguna
2018-10-10,48,Deportes,Estacional,81,Ninguna,Ninguna
2018-10-11,48,Deportes,Estacional,111,Ninguna,Ninguna
2018-10-12,48,Deportes,Estacional,117,Ninguna,Ninguna
2018-10-13,48,Deportes,Estacional,143,Ninguna,Ninguna
2018-10-14,48,Deportes,Estacional,254,Ninguna,Ninguna
2018-10-15,48,Deportes,Estacional,125,Ninguna,Ninguna
2018-10-16,48,Deportes,Estacional,117,Ninguna,Ninguna
2018-10-17,48,Deportes,Estacional,97,Ninguna,Ninguna
2018-10-18,48,Deportes,Estacional,115,Ninguna,Ninguna
2018-10-19,48,Deportes,Estacional,96,Ninguna,Ninguna
2018-10-20,48,Deportes,Estacional,173,Ninguna,Ninguna
2018-10-21,48,Deportes,Estacional,130,Ninguna,Ninguna
2018-10-22,48,Deportes,Estacional,115,Ninguna,Ninguna
2018-10-23,48,Deportes,Estacional,129,Ninguna,Ninguna
2018-10-24,48,Deportes,Estacional,112,Ninguna,Ninguna
2018-10-25,48,Deportes,Estacional,123,Ninguna,Ninguna
2018-10-26,48,Deportes,Estacional,117,Ninguna,Ninguna
2018-10-27,48,Deportes,Estacional,164,Ninguna,Ninguna
2018-10-28,48,Deportes,Estacional,192,Ninguna,Ninguna
2018-10-29,48,Deportes,Estacional,98,Ninguna,Ninguna
2018-10-30,48,Deportes,Estacional,109,Ninguna,Ninguna
2018-10-31,48,Deportes,Estacional,98,Ninguna,Ninguna
2018-11-01,48,Deportes,Estacional,120,Ninguna,Ninguna
2018-11-02,48,Deportes,Estacional,84,Ninguna,Ninguna
2018-11-03,48,Deportes,Estacional,149,Ninguna,Ninguna
2018-11-04,48,Deportes,Estacional,143,Ninguna,Ninguna
2018-11-05,48,Deportes,Estacional,130,Ninguna,Ninguna
2018-11-06,48,Deportes,Estacional,79,Ninguna,Ninguna
2018-11-07,48,Deportes,Estacional,105,Ninguna,Ninguna
2018-11-08,48,Deportes,Estacional,116,Ninguna,Ninguna
2018-11-09,48,Deportes,Estacional,87,Ninguna,Ninguna
2018-11-10,48,Deportes,Estacional,171,Ninguna,Ninguna
2018-11-11,48,Deportes,Estacional,174,Ninguna,Ninguna
2018-11-12,48,Deportes,Estacional,91,Ninguna,Ninguna
2018-11-13,48,Deportes,Estacional,106,Ninguna,Ninguna
2018-11-14,48,Deportes,Estacional,89,Ninguna,Ninguna
2018-11-15,48,Deportes,Estacional,78,Ninguna,Ninguna
2018-11-16,48,Deportes,Estacional,92,Ninguna,Ninguna
2018-11-17,48,Deportes,Estacional,101,Ninguna,Ninguna
2018-11-18,48,Deportes,Estacional,136,Ninguna,Ninguna
2018-11-19,48,Deportes,Estacional,78,Ninguna,Ninguna
2018-11-20,48,Deportes,Estacional,92,Ninguna,Ninguna
2018-11-21,48,Deportes,Estacional,90,Ninguna,Ninguna
2018-11-22,48,Deportes,Estacional,82,Ninguna,Ninguna
2018-11-23,48,Deportes,Estacional,86,Ninguna,Ninguna
2018-11-24,48,Deportes,Estacional,132,Ninguna,Ninguna
2018-11-25,48,Deportes,Estacional,122,Ninguna,Ninguna
2018-11-26,48,Deportes,Estacional,74,Ninguna,Ninguna
2018-11-27,48,Deportes,Estacional,93,Ninguna,Ninguna
2018-11-28,48,Deportes,Estacional,77,Ninguna,Ninguna
2018-11-29,48,Deportes,Estacional,84,Ninguna,Ninguna
2018-11-30,48,Deportes,Estacional,74,Ninguna,Ninguna
2018-12-01,48,Deportes,Estacional,148,Ninguna,Ninguna
2018-12-02,48,Deportes,Estacional,151,Ninguna,Ninguna
2018-12-03,48,Deportes,Estacional,80,Ninguna,Ninguna
2018-12-04,48,Deportes,Estacional,65,Ninguna,Ninguna
2018-12-05,48,Deportes,Estacional,87,Ninguna,Ninguna
2018-12-06,48,Deportes,Estacional,75,Ninguna,Ninguna
2018-12-07,48,Deportes,Estacional,117,Ninguna,Ninguna
2018-12-08,48,Deportes,Estacional,176,Ninguna,Ninguna
2018-12-09,48,Deportes,Estacional,149,Ninguna,Ninguna
2018-12-10,48,Deportes,Estacional,134,Ninguna,Ninguna
2018-12-11,48,Deportes,Estacional,116,Ninguna,Ninguna
2018-12-12,48,Deportes,Estacional,78,Ninguna,Ninguna
2018-12-13,48,Deportes,Estacional,128,Ninguna,Ninguna
2018-12-14,48,Deportes,Estacional,120,Ninguna,Ninguna
2018-12-15,48,Deportes,Estacional,174,Ninguna,Ninguna
2018-12-16,48,Deportes,Estacional,179,Ninguna,Ninguna
2018-12-17,48,Deportes,Estacional,95,Ninguna,Ninguna
2018-12-18,48,Deportes,Estacional,125,Ninguna,Ninguna
2018-12-19,48,Deportes,Estacional,102,Ninguna,Ninguna
2018-12-20,48,Deportes,Estacional,137,Ninguna,Ninguna
2018-12-21,48,Deportes,Estacional,139,Ninguna,Ninguna
2018-12-22,48,Deportes,Estacional,150,Ninguna,Ninguna
2018-12-23,48,Deportes,Estacional,159,Ninguna,Ninguna
2018-12-24,48,Deportes,Estacional,158,Ninguna,Ninguna
2018-12-25,48,Deportes,Estacional,181,Ninguna,Ninguna
2018-12-26,48,Deportes,Estacional,148,Ninguna,Ninguna
2018-12-27,48,Deportes,Estacional,145,Ninguna,Ninguna
2018-12-28,48,Deportes,Estacional,130,Ninguna,Ninguna
2018-12-29,48,Deportes,Estacional,257,Ninguna,Ninguna
2018-12-30,48,Deportes,Estacional,190,Ninguna,Ninguna
2018-12-31,48,Deportes,Estacional,137,Ninguna,Ninguna
2019-01-01,48,Deportes,Estacional,47,Ninguna,Ninguna
2019-01-02,48,Deportes,Estacional,43,Ninguna,Ninguna
2019-01-03,48,Deportes,Estacional,35,Ninguna,Ninguna
2019-01-04,48,Deportes,Estacional,40,Ninguna,Ninguna
2019-01-05,48,Deportes,Estacional,68,Ninguna,Ninguna
2019-01-06,48,Deportes,Estacional,50,Ninguna,Ninguna
2019-01-07,48,Deportes,Estacional,29,Ninguna,Ninguna
2019-01-08,48,Deportes,Estacional,23,Ninguna,Ninguna
2019-01-09,48,Deportes,Estacional,27,Ninguna,Ninguna
2019-01-10,48,Deportes,Estacional,29,Ninguna,Ninguna
2019-01-11,48,Deportes,Estacional,27,Ninguna,Ninguna
2019-01-12,48,Deportes,Estacional,41,Ninguna,Ninguna
2019-01-13,48,Deportes,Estacional,36,Ninguna,Ninguna
2019-01-14,48,Deportes,Estacional,20,Ninguna,Ninguna
2019-01-15,48,Deportes,Estacional,24,Ninguna,Ninguna
2019-01-16,48,Deportes,Estacional,15,Ninguna,Ninguna
2019-01-17,48,Deportes,Estacional,13,Ninguna,Ninguna
2019-01-18,48,Deportes,Estacional,19,Ninguna,Ninguna
2019-01-19,48,Deportes,Estacional,21,Ninguna,Ninguna
2019-01-20,48,Deportes,Estacional,11,Ninguna,Ninguna
2019-01-21,48,Deportes,Estacional,8,Ninguna,Ninguna
2019-01-22,48,Deportes,Estacional,11,Ninguna,Ninguna
2019-01-23,48,Deportes,Estacional,5,Ninguna,Ninguna
2019-01-24,48,Deportes,Estacional,6,Ninguna,Ninguna
2019-01-25,48,Deportes,Estacional,3,Ninguna,Ninguna
2019-01-26,48,Deportes,Estacional,3,Ninguna,Ninguna
2019-01-27,48,Deportes,Estacional,2,Ninguna,Ninguna
2019-01-28,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-01-29,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-01-30,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-01-31,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-01,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-02,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-03,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-04,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-05,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-06,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-07,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-08,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-09,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-10,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-11,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-12,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-13,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-14,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-15,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-16,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-17,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-18,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-19,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-20,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-21,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-22,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-23,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-24,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-25,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-26,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-27,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-02-28,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-01,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-02,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-03,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-04,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-05,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-06,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-07,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-08,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-09,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-10,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-11,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-12,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-13,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-14,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-15,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-16,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-17,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-18,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-19,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-20,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-21,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-22,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-23,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-24,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-25,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-26,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-27,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-28,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-29,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-30,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-03-31,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-01,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-02,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-03,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-04,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-05,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-06,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-07,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-08,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-09,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-10,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-11,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-12,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-13,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-14,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-15,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-16,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-17,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-18,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-19,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-20,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-21,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-22,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-23,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-24,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-25,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-26,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-27,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-28,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-29,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-04-30,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-01,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-02,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-03,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-04,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-05,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-06,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-07,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-08,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-09,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-10,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-11,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-12,48,Deportes,Estacional,0,Ninguna,Ninguna
2019-05-13,48,Deportes,Estacional,0,Ninguna,Ninguna
